date,sprint,sprint_id,committed_pts,delivered_pts,accuracy_pct,done_count,total_count
2025-10-13,Q4.S0,9040,65,65,100,27,27
2025-10-27,Q4.S1,9110,97,92,94,53,59
2025-11-10,Q4.S2,10474,98,95,96,47,50
2025-11-24,Q4.S3,10731,126,117,92,61,68
2025-12-08,Q4.S4,10732,135,108,80,59,75
2025-12-22,Q4.S5,10733,143,92,64,49,77
2026-01-01,,0,0
2026-01-02,,0,0
2026-01-09,,0,0
2026-01-16,,0,0
2026-01-23,,0,0
2026-01-30,,0,0
2026-02-06,,0,0
2026-02-13,,0,0
2026-02-20,,0,0
2026-02-27,,0,0
2026-03-06,,0,0
